	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expression_lfc	logBaseMean
YOL130W	785.32245531	0.837700077367	0.215750453014	3.88272685254	0.000103291576403	0.000546199425414	0.837700077367	2.89504801574
YOL139C	1855.60249569	0.915459429101	0.179020869175	5.11370229247	3.15905103407e-07	3.01803188422e-06	0.915459429101	3.26848494795
YOL140W	499.051258723	1.50537109791	0.204049694581	7.37747292886	1.61322158903e-13	4.45150891267e-12	1.50537109791	2.69814515532
YOL141W	163.76837154	2.17698321907	0.276545829827	7.8720522397	3.48870419613e-15	1.28139162231e-13	2.17698321907	2.21423003056
YOL144W	324.279853246	1.20004992564	0.24967697766	4.80641001382	1.53664599077e-06	1.28087465366e-05	1.20004992564	2.5109199678
YOL145C	404.858984793	0.632578681828	0.218715395118	2.89224579498	0.00382498574251	0.0125451694958	0.632578681828	2.60730378176
YOL147C	99.5848490764	-0.7948650065	0.325679984699	-2.44063204325	0.0146615849169	0.0392419377686	-0.7948650065	1.99819326952
YOL151W	776.639529546	-1.70743628126	0.225739247628	-7.56375463814	3.91598092516e-14	1.1826262394e-12	-1.70743628126	2.89021949158
YOL152W	160.883969902	-1.45731266336	0.33127448364	-4.39910930462	1.08696072777e-05	7.38589814522e-05	-1.45731266336	2.20651277418
YOL158C	1265.32294448	1.41904684886	0.186212938418	7.62055988649	2.52577748937e-14	7.89087725989e-13	1.41904684886	3.1022013833
YOR001W	847.923948943	0.919480500978	0.21807335881	4.21638161578	2.48253516856e-05	0.000156555234064	0.919480500978	2.92835690174
YOR004W	400.610128432	1.02225210077	0.219264498969	4.66218701879	3.12866675901e-06	2.4158284804e-05	1.02225210077	2.60272192515
YOR005C	156.243234735	-1.24964154244	0.281588297889	-4.43783194047	9.08695226511e-06	6.28456393297e-05	-1.24964154244	2.19380122166
YOR007C	1614.50369122	0.388958914309	0.176404828415	2.20492215437	0.0274595575966	0.066430865641	0.388958914309	3.20803904228
YOR011W	153.117022044	-0.808696227952	0.276035245242	-2.92968467574	0.00339306124495	0.0113296565894	-0.808696227952	2.18502347397
YOR014W	513.436301602	0.470670640838	0.210498336431	2.23598271045	0.0253529037201	0.0621311622638	0.470670640838	2.71048657144
YOR015W	8.29660483174	-1.48410755671	0.648970706402	-2.28686370905	0.0222037794572	0.0555963819113	-1.48410755671	0.918900405087
YOR016C	193.741190596	-1.03723603318	0.255818479662	-4.05457820932	5.02248449712e-05	0.000294827172025	-1.03723603318	2.28722196428
YOR018W	253.676227536	-0.723472215893	0.241883580118	-2.99099350001	0.002780714122	0.00952486576383	-0.723472215893	2.4042797706
YOR020W-A	17.748908618	-1.8149285235	0.587581675865	-3.08881062506	0.00200959491484	0.00721542797693	-1.8149285235	1.2491716534
YOR022C	175.33608448	-0.548090700151	0.262851769425	-2.08517028951	0.0370538457488	0.0850252028242	-0.548090700151	2.24387130387
YOR023C	255.659078192	-0.643500878906	0.244141396387	-2.63577127202	0.00839462959779	0.0245339819858	-0.643500878906	2.40766121869
YOR027W	1277.45754647	0.806826025231	0.18552774112	4.34881608735	1.36874434006e-05	9.04069773094e-05	0.806826025231	3.10634647621
YOR028C	169.673489082	-2.88282372483	0.323630648352	-8.90775870428	5.20745826969e-19	2.8885452198e-17	-2.88282372483	2.22961399055
YOR032C	153.577211472	0.747917177392	0.279033420224	2.680385657	0.00735373830925	0.0219763174542	0.747917177392	2.18632677776
YOR040W	63.0623876482	-1.06909631299	0.377864813486	-2.82930898785	0.00466486370109	0.0148293561866	-1.06909631299	1.79977040984
YOR042W	364.325009239	-0.912918273537	0.221624592043	-4.11921017033	3.80173275735e-05	0.000229115512959	-0.912918273537	2.56148898459
YOR048C	494.665472437	0.641069439258	0.210579761032	3.04430699377	0.00233217021319	0.00817433634031	0.641069439258	2.69431159774
YOR049C	233.71725461	-0.543643661491	0.259859152252	-2.09207048041	0.0364322113616	0.0839175851532	-0.543643661491	2.36869077617
YOR050C	7.59731198405	-1.38383737139	0.64505582048	-2.14529863534	0.0319289775468	0.0750529022649	-1.38383737139	0.880659961098
YOR051C	862.742966003	0.621702211462	0.18655632021	3.33251755161	0.000860640416553	0.00347839502185	0.621702211462	2.93588142715
YOR056C	659.471170205	1.11393580005	0.204989094533	5.43412225216	5.50668188837e-08	6.32860945987e-07	1.11393580005	2.81919581445
YOR059C	258.642545667	-0.505112788359	0.24930743706	-2.02606386041	0.0427582409252	0.0951335484194	-0.505112788359	2.41269996613
YOR063W	31771.632342	0.753917473971	0.192598557619	3.91445026013	9.06104132916e-05	0.000485555280286	0.753917473971	4.5020395283
YOR065W	455.027728124	1.18220417447	0.208093044624	5.68113257511	1.33805705369e-08	1.74848032304e-07	1.18220417447	2.65803786216
YOR066W	276.207328221	1.18163073837	0.27401690403	4.31225490469	1.61597973909e-05	0.000105203183972	1.18163073837	2.44123519692
YOR069W	325.196746452	-0.743071702645	0.227191624044	-3.27068264849	0.00107288234351	0.00416584887093	-0.743071702645	2.51214619189
YOR070C	337.431838981	-0.739815421981	0.223742459399	-3.30654907418	0.000944528042336	0.00376150508289	-0.739815421981	2.52818605881
YOR076C	283.028818663	-0.475927070683	0.232344886442	-2.04836473043	0.0405242747196	0.0912929786057	-0.475927070683	2.45183065867
YOR078W	241.498077761	1.10896201589	0.259418482366	4.27479956622	1.91309321303e-05	0.000123450986433	1.10896201589	2.38291367827
YOR081C	213.235643673	-0.822710882234	0.248783659971	-3.30693294861	0.000943234665976	0.00376150508289	-0.822710882234	2.32885980146
YOR085W	408.35706542	0.659654076831	0.220998792933	2.98487637908	0.00283692949352	0.00970519114335	0.659654076831	2.61104007418
YOR087W	294.55643281	-0.833088160668	0.235368324016	-3.53950840306	0.000400873007919	0.00180392853563	-0.833088160668	2.46916851172
YOR091W	721.344231685	0.70905211058	0.208217161294	3.40534904122	0.000660795359988	0.00277166942662	0.70905211058	2.85814256326
YOR092W	233.781910983	-0.839042405103	0.246673564732	-3.40142814255	0.000670347494441	0.00280740291201	-0.839042405103	2.36881090433
YOR095C	814.305968408	0.881125766728	0.196717524121	4.47914221504	7.49435922942e-06	5.29082295729e-05	0.881125766728	2.91078761794
YOR096W	7142.80378731	0.468925462508	0.180140228655	2.6031135078	0.00923813624826	0.0267261887416	0.468925462508	3.85386872023
YOR097C	65.8623818444	-0.925357560106	0.372070161028	-2.48705125278	0.0128806840759	0.0351326636411	-0.925357560106	1.81863743247
YOR098C	650.464755918	0.907058865844	0.213537287314	4.24777741281	2.15901740273e-05	0.000137479114978	0.907058865844	2.81322377019
YOR100C	20.9936715947	-2.79592927403	0.577161130375	-4.84427853312	1.27072567342e-06	1.08782122216e-05	-2.79592927403	1.32208839922
YOR101W	409.120781744	0.712356782858	0.209811248371	3.39522684503	0.000685717601138	0.00286294998447	0.712356782858	2.61185154053
YOR107W	114.43612153	1.25766282245	0.304893115881	4.1249302032	3.70847202425e-05	0.000224490578216	1.25766282245	2.05856313027
YOR108W	890.957583584	0.538148119644	0.194180305826	2.77138362387	0.00558186212554	0.0171876888727	0.538148119644	2.94985702878
YOR110W	221.06262874	-0.523691884527	0.257152289564	-2.0365048486	0.0416996867255	0.0931304424978	-0.523691884527	2.34451533008
YOR111W	75.8939180504	-0.902395809503	0.343859965706	-2.62431192782	0.00868242285832	0.0252799414343	-0.902395809503	1.88020697401
YOR127W	403.980245418	0.627776944609	0.217991862247	2.87981825624	0.00397904472621	0.0129676781365	0.627776944609	2.60636012869
YOR128C	1161.33274081	1.42071443939	0.240940765967	5.89652993626	3.71225434567e-09	5.3956723591e-08	1.42071443939	3.06495667003
YOR129C	190.369192884	-0.637610151229	0.270240640826	-2.35941621986	0.018303713371	0.0473128796408	-0.637610151229	2.27959666861
YOR130C	105.060588543	-1.69774737707	0.319039361074	-5.32143548481	1.02951622039e-07	1.09519572877e-06	-1.69774737707	2.02143982936
YOR132W	363.961918635	-1.1609713909	0.290312726502	-3.99903719306	6.36006858443e-05	0.000358272879015	-1.1609713909	2.56105594576
YOR133W	573.9453672	-4.93870589158	0.551468132009	-8.9555599044	3.38015787215e-19	1.93416191505e-17	-4.93870589158	2.75887055468
YOR136W	1414.38232676	-0.44089885373	0.182273286925	-2.41888902739	0.0155679887905	0.0412046363746	-0.44089885373	3.15056682103
YOR137C	138.323992136	-1.01688957469	0.283273809882	-3.58977617846	0.000330962015551	0.00153115703535	-1.01688957469	2.14089751452
YOR138C	271.889666758	-0.658159516275	0.257022004573	-2.5607127194	0.0104457693392	0.0295591890305	-0.658159516275	2.43439270242
YOR141C	370.447421714	0.523827748539	0.230410174109	2.27345754398	0.0229986218211	0.0570609348333	0.523827748539	2.56872657647
YOR142W	547.11834874	-0.915604943461	0.218569428655	-4.18908055484	2.80086969579e-05	0.000174404669717	-0.915604943461	2.73808127998
YOR145C	847.83228681	1.59080975518	0.21359464187	7.44779804049	9.49109612039e-14	2.68716658908e-12	1.59080975518	2.92830995118
YOR147W	264.386245955	1.14504088263	0.238895909335	4.79305353458	1.6426176886e-06	1.35909737523e-05	1.14504088263	2.4222388583
YOR151C	859.762579429	0.809302174514	0.187616690135	4.3135937103	1.60622010148e-05	0.000104818877211	0.809302174514	2.93437853883
YOR152C	119.196712022	-2.30970315737	0.318909509206	-7.24250325154	4.40477875264e-13	1.14020844283e-11	-2.30970315737	2.07626427579
YOR153W	3451.34710975	-1.8267247442	0.170300293498	-10.7264920493	7.64432591019e-27	9.89394182091e-25	-1.8267247442	3.53798863946
YOR154W	417.905806998	1.30915980141	0.232604054525	5.62827593044	1.82019751316e-08	2.33363058526e-07	1.30915980141	2.62107840591
YOR158W	251.602588812	0.872266651849	0.234261270967	3.72347784271	0.000196497113335	0.000965785088687	0.872266651849	2.40071510538
YOR159C	66.7122423257	1.09543478183	0.384423328735	2.84955334378	0.00437806634693	0.0140123168901	1.09543478183	1.82420553836
YOR160W	431.695515542	0.718519191075	0.208557978286	3.44517719716	0.000570685147219	0.00244271217345	0.718519191075	2.63517753722
YOR161C	480.040003855	-2.82307505095	0.226141805676	-12.4836495513	9.16857822589e-36	2.26547232891e-33	-2.82307505095	2.68127743056
YOR162C	282.63584823	-0.835716453391	0.238158887486	-3.50907103325	0.000449674790108	0.0019841170122	-0.835716453391	2.45122724492
YOR165W	552.192319082	0.44190626477	0.20202716519	2.18736061734	0.0287162087831	0.0689189010794	0.44190626477	2.74209036137
YOR167C	629.014747969	0.956445559168	0.214554077975	4.45782978444	8.27936029727e-06	5.77748428446e-05	0.956445559168	2.79866082809
YOR168W	1921.99896335	0.515112016909	0.173036866342	2.97689173295	0.00291186819462	0.00992408495672	0.515112016909	3.28375314909
YOR170W	5.58767784149	-1.30502586086	0.639805623922	-2.03972239702	0.0413779828674	0.0927052584121	-1.30502586086	0.747231358842
YOR171C	375.589671731	-0.675106912456	0.222015007306	-3.04081656753	0.00235937521602	0.00825325847766	-0.675106912456	2.57471364118
YOR172W	199.764473876	1.23841093308	0.267229839014	4.6342539353	3.58227048921e-06	2.73116723413e-05	1.23841093308	2.3005182558
YOR173W	80.3947526096	-2.98490492536	0.416455224641	-7.16740900041	7.64304374346e-13	1.93244585067e-11	-2.98490492536	1.90522770314
YOR175C	501.980415772	-1.68984657922	0.224831045224	-7.51607313631	5.64459849626e-14	1.62349404369e-12	-1.68984657922	2.70068677394
YOR176W	473.786223003	-0.783411056179	0.206762272171	-3.788945865	0.000151287873584	0.000764313086249	-0.783411056179	2.67558242793
YOR178C	131.596758051	-2.81166544917	0.33038355722	-8.51030684708	1.73473659059e-17	8.20002444037e-16	-2.81166544917	2.11924519036
YOR179C	67.2661553498	-0.746576377461	0.365007840675	-2.04537079554	0.0408183159027	0.0917652461732	-0.746576377461	1.82779660595
YOR181W	339.868335319	0.470155712029	0.225579175469	2.08421593461	0.0371405299559	0.0851522230453	0.470155712029	2.53131070434
YOR184W	1694.01556221	0.570537416365	0.194135493048	2.93886196392	0.00329419751579	0.011067526388	0.570537416365	3.22891739569
YOR185C	130.025332851	-1.70347591396	0.303208564898	-5.61816555061	1.92995537231e-08	2.44550988435e-07	-1.70347591396	2.11402797419
YOR190W	64.125426233	-1.97425252644	0.387197118611	-5.0988306254	3.41758178268e-07	3.24222941896e-06	-1.97425252644	1.80703026483
YOR195W	89.4390535473	1.11972864147	0.331271644821	3.38009201503	0.000724615662552	0.00300229477259	1.11972864147	1.95152719482
YOR197W	700.535807065	0.54304353746	0.192486005912	2.82121048171	0.00478428007664	0.015102988674	0.54304353746	2.84543033864
YOR198C	1823.0882359	0.7800724077	0.174494601723	4.47046728091	7.80488839319e-06	5.47449978134e-05	0.7800724077	3.26080768864
YOR204W	871.492487965	1.82751483659	0.188953480479	9.67177123149	3.97439005046e-22	2.88063790857e-20	1.82751483659	2.94026364796
YOR206W	1176.65711668	1.01561365307	0.193549276862	5.24731308498	1.54333499523e-07	1.5623033583e-06	1.01561365307	3.07064992586
YOR207C	793.66888632	1.22097249271	0.192356222744	6.34745512932	2.18905796149e-10	3.85104177302e-09	1.22097249271	2.89963935528
YOR208W	291.192789369	0.641700066825	0.234691361011	2.73422960292	0.00625264271463	0.018935579831	0.641700066825	2.4641806166
YOR209C	762.852339688	-0.536033090552	0.194375511254	-2.7577192574	0.00582061636289	0.017795765213	-0.536033090552	2.88244048256
YOR210W	53.0747733594	1.06083555122	0.39569266193	2.68095836311	0.00734116495036	0.0219508100496	1.06083555122	1.72488814831
YOR211C	316.208321015	0.70563360263	0.223003433042	3.16422753231	0.00155495180152	0.00576583764873	0.70563360263	2.4999732942
YOR212W	71.791798626	-1.22592191758	0.355121535896	-3.45211932723	0.000556201691167	0.00238635548002	-1.22592191758	1.85607483401
YOR217W	466.204834067	0.82971031412	0.206385734661	4.02019216824	5.81506879876e-05	0.000334504909948	0.82971031412	2.6685767724
YOR220W	224.663112143	-1.27711202673	0.253526328771	-5.03739407626	4.7191255626e-07	4.36278342828e-06	-1.27711202673	2.35153177065
YOR222W	374.62567397	-0.631114581087	0.2207180012	-2.85937067958	0.00424482451999	0.0136699443665	-0.631114581087	2.57359753727
YOR224C	703.270241759	0.782945579665	0.19989909125	3.91670404687	8.97678390192e-05	0.000482191672834	0.782945579665	2.84712224103
YOR227W	254.180855787	-1.0181638272	0.238834289546	-4.2630554814	2.01650424867e-05	0.00012926553179	-1.0181638272	2.40514283757
YOR228C	97.0521976795	-0.734217024819	0.319212123778	-2.30009128767	0.0214430487679	0.0540400617071	-0.734217024819	1.98700537413
YOR230W	3007.97074838	-0.52675569878	0.194544860503	-2.70763101846	0.00677653169764	0.020419748508	-0.52675569878	3.47827360856
YOR231W	333.363927888	-0.567958852192	0.22064598987	-2.57407285094	0.0100509107622	0.0285781489239	-0.567958852192	2.52291860459
YOR232W	603.030858578	0.503571397686	0.198068278645	2.54241315738	0.011008995483	0.0308478863122	0.503571397686	2.78033953663
YOR234C	1362.72653414	0.701256214463	0.226937950238	3.0900790887	0.00200103203833	0.00719418661399	0.701256214463	3.1344087123
YOR238W	67.4113324835	-1.06748462877	0.420722327514	-2.53726640818	0.0111721898903	0.0311926164581	-1.06748462877	1.82873291169
YOR241W	504.50936626	-0.604757430633	0.218453603149	-2.76835640116	0.00563398073825	0.0173225787857	-0.604757430633	2.70286923336
YOR243C	590.838875282	0.800621353914	0.20744026667	3.85952721122	0.000113606606961	0.000594957143969	0.800621353914	2.77146906275
YOR247W	988.346037034	-0.451491956158	0.217633369004	-2.07455298893	0.0380279829234	0.0867842632961	-0.451491956158	2.99490902522
YOR251C	506.857475818	1.03178751692	0.202052888625	5.10652198015	3.28142456596e-07	3.12944279659e-06	1.03178751692	2.70488585644
YOR252W	149.850225923	1.40946876724	0.313605383417	4.49440233416	6.97656136935e-06	4.97698000049e-05	1.40946876724	2.17565740205
YOR254C	1196.86181858	0.480946372105	0.184804241146	2.60246393223	0.00925565502673	0.026748400173	0.480946372105	3.07804401265
YOR255W	2.86811388431	1.28958841904	0.609161261473	2.11699019718	0.034260679766	0.0796923642311	1.28958841904	0.457596391886
YOR260W	1068.54580436	0.674244846569	0.213674847147	3.15547129469	0.00160239033249	0.00591752299416	0.674244846569	3.0287931434
YOR262W	237.588757242	0.655727180303	0.238319568253	2.75146176669	0.00593299450912	0.018078339771	0.655727180303	2.37582588587
YOR264W	597.296394143	-1.73825940274	0.209241270979	-8.307440471	9.7788412091e-17	4.02710460702e-15	-1.73825940274	2.77618989293
YOR265W	78.5683163933	1.1437700226	0.354107681147	3.23000624808	0.00123787512833	0.00472880477695	1.1437700226	1.89524744693
YOR270C	3545.23364218	0.495453041149	0.17294048538	2.86487597199	0.00417172601412	0.0134744519386	0.495453041149	3.54964486185
YOR271C	677.098483663	0.564203462178	0.193781628007	2.91154258522	0.00359648878662	0.0118992775679	0.564203462178	2.83065184121
YOR272W	940.809364374	1.36817166948	0.18886777851	7.24407138305	4.3541206424e-13	1.13248802929e-11	1.36817166948	2.97350163152
YOR273C	764.89671583	-2.28978065678	0.207322083287	-11.0445574368	2.32912502883e-28	3.61746390191e-26	-2.28978065678	2.88360279623
YOR274W	136.626449712	-0.63720081577	0.290913668078	-2.19034334131	0.0284993457859	0.0685194355118	-0.63720081577	2.13553478318
YOR275C	323.02641787	-0.796323384421	0.22486293808	-3.54137231871	0.00039805145874	0.0017942020976	-0.796323384421	2.50923804142
YOR279C	98.4894414732	-0.643191262349	0.313275312479	-2.05311825327	0.0400611100706	0.090399416498	-0.643191262349	1.9933896746
YOR280C	117.855267037	-1.0445095933	0.299864159829	-3.48327587363	0.000495317664851	0.00215246924536	-1.0445095933	2.07134899623
YOR285W	235.478517708	-1.68510782266	0.268826237152	-6.26839046855	3.64799086011e-10	6.2359994703e-09	-1.68510782266	2.37195129335
YOR287C	153.023342783	1.58628750674	0.285246323854	5.56111463701	2.6805703685e-08	3.3268448683e-07	1.58628750674	2.18475768486
YOR289W	28.674452311	-1.32716288104	0.486916572191	-2.72564738364	0.00641755177563	0.0193917795733	-1.32716288104	1.45749513152
YOR290C	399.011114616	0.768238915387	0.229541792458	3.34683678802	0.000817393207256	0.00333084668264	0.768238915387	2.6009849933
YOR292C	195.66141844	-0.902247323735	0.254521629319	-3.54487485464	0.00039279953355	0.00177494452567	-0.902247323735	2.2915051976
