	expression_lfc	efficiency_lfc	d_expression	d_efficiency
YER142C	-0.523243509618	-0.613657934998	Decrease	Decrease
YER143W	-0.333899431356	0.391993379971	Decrease	Increase
YER144C	-0.0939574596857	0.920012714655	Decrease	Increase
YER145C	0.793102938578	-0.0988435455005	Increase	Decrease
YER146W	0.502611904024	-0.259957146788	Increase	Decrease
YER147C	0.211571602247	1.42645120927	Increase	Increase
YER148W	-0.0388095826721	0.318788767484	Decrease	Increase
YER149C	-0.305518870576	0.256345679864	Decrease	Increase
YER150W	-2.48205853695	-2.22823283362	Decrease	Decrease
YER151C	0.556839872566	0.0279252754609	Increase	Increase
YER152C	-1.36445436756	0.382711776365	Decrease	Increase
YER153C	-0.71589964597	1.32603144434	Decrease	Increase
YER154W	0.116852604574	-0.349093733586	Increase	Decrease
YER155C	-0.30237556077	-0.500851149805	Decrease	Decrease
YER156C	0.816085058432	-0.630225263143	Increase	Decrease
YER157W	-0.807774866936	-0.184205494791	Decrease	Decrease
YER158C	0.334085857091	1.14272546192	Increase	Increase
YER159C	-0.238009258187	-0.776020274491	Decrease	Decrease
YER161C	0.000534566838018	-0.130810462585	Increase	Decrease
YER162C	-0.945870447326	1.39989382393	Decrease	Increase
YER163C	-0.389853023882	0.0746546362501	Decrease	Increase
YER164W	0.685012741411	-0.515981026874	Increase	Decrease
YER165W	0.85767107556	-0.751845246264	Increase	Decrease
YER166W	0.155103233709	-1.03222701072	Increase	Decrease
YER167W	0.435518344781	0.37194801628	Increase	Increase
YER168C	0.787625045023	-0.217095209178	Increase	Decrease
YER169W	0.520742418693	0.271396237398	Increase	Increase
YER170W	-0.772789165837	0.142003200119	Decrease	Increase
YER171W	0.496946959485	0.103477241737	Increase	Increase
YER172C	0.791352999702	-0.876936426411	Increase	Decrease
YER173W	0.0881115657494	0.143273394985	Increase	Increase
YER174C	0.244501704637	0.028598862831	Increase	Increase
YER175C	-0.443838444094	0.530547524999	Decrease	Increase
YER176W	-0.364508704385	-0.625789234859	Decrease	Decrease
YER177W	-0.45619879526	-0.445071649537	Decrease	Decrease
YER178W	-0.199102157214	-0.54678736764	Decrease	Decrease
YER179W	-2.38231468992	-0.0541497768259	Decrease	Decrease
YER180C	-0.78372038902	-0.168488688605	Decrease	Decrease
YER180C-A	-0.404319104769	0.560969344397	Decrease	Increase
YER182W	-0.373761312873	1.14021010703	Decrease	Increase
YER183C	1.0910604245	-0.938003806979	Increase	Decrease
YER185W	0.390808447581	1.97610075348	Increase	Increase
YER186C	-1.23398971649	5.25143814177	Decrease	Increase
YER187W	-1.4235644031	0.385373182733	Decrease	Increase
YER188W	-1.6738220334	-0.841571926645	Decrease	Decrease
YER190W	-2.29599222349	-2.97958543322	Decrease	Decrease
YFL001W	0.58733988095	0.794208069122	Increase	Increase
YFL002C	1.41722595285	-0.0052651610717	Increase	Decrease
YFL003C	0.557199515325	1.39647409845	Increase	Increase
YFL004W	-1.17679338236	-0.674692997792	Decrease	Decrease
YFL005W	-0.0562849679054	-0.419495511689	Decrease	Decrease
YFL007W	0.249712801317	-0.241860475739	Increase	Decrease
YFL008W	0.0625723575803	-0.411038488327	Increase	Decrease
YFL009W	-0.0719793133085	-0.613781070034	Decrease	Decrease
YFL010C	-1.0198217101	-0.395020161479	Decrease	Decrease
YFL011W	1.23402639843	-3.08260255945	Increase	Decrease
YFL012W	-0.2903924166	2.708718003	Decrease	Increase
YFL012W-A	0.15577107324	1.4310411657	Increase	Increase
YFL013C	0.0458127420982	-0.291575333866	Increase	Decrease
YFL014W	-3.13955334322	0.990675728569	Decrease	Increase
YFL015C	0.116552972256	2.61089843999	Increase	Increase
YFL016C	0.941136707471	-0.630870749548	Increase	Decrease
YFL017C	0.597987850491	0.0827326851584	Increase	Increase
YFL017W-A	-0.618453109102	2.2288743506	Decrease	Increase
YFL018C	-0.415985745054	-0.431086485366	Decrease	Decrease
YFL020C	-0.391040269028	-0.466057593311	Decrease	Decrease
YFL021C-A	0.643317781991	0.469097168013	Increase	Increase
YFL021W	-2.17395120596	-3.0225742586	Decrease	Decrease
YFL022C	0.902336299844	-0.273188901589	Increase	Decrease
YFL023W	0.650184106046	-0.552003420784	Increase	Decrease
YFL024C	0.0030386552104	0.770444057464	Increase	Increase
YFL025C	0.510496062067	-0.14897756652	Increase	Decrease
YFL026W	-0.71657428289	0.424941198065	Decrease	Increase
YFL027C	-1.03386193345	-0.367882221587	Decrease	Decrease
YFL028C	0.273716622828	-0.101377994895	Increase	Decrease
YFL029C	-1.37179999133	1.17510286582	Decrease	Increase
YFL030W	-3.78787962974	1.67404872742	Decrease	Increase
YFL031W	0.966617011991	-1.20031197326	Increase	Decrease
YFL033C	0.130916291855	-0.0758863313595	Increase	Decrease
YFL034C-B	-0.351774081965	-0.216179927423	Decrease	Decrease
YFL034W	-0.241943363443	-0.305517815892	Decrease	Decrease
YFL036W	0.778651175535	-0.316285005255	Increase	Decrease
YFL037W	0.193813849811	-0.759818190493	Increase	Decrease
YFL038C	-0.139191790657	0.121078478564	Decrease	Increase
YFL039C	0.129837771316	-0.372461231305	Increase	Decrease
YFL040W	0.601270793536	0.799929571045	Increase	Increase
YFL041W	0.51277662454	-0.589464898681	Increase	Decrease
YFL041W-A	0.0601601176684	-1.58322508069	Increase	Decrease
YFL042C	-0.668326179481	-0.0489045209478	Decrease	Decrease
YFL044C	-0.145994049286	0.464075493144	Decrease	Increase
YFL045C	0.278045316473	-0.283992422838	Increase	Decrease
YFL046W	-0.689734197093	-0.131416941204	Decrease	Decrease
YFL047W	-0.304635503554	0.905861505951	Decrease	Increase
YFL048C	-0.135191568786	0.26520533576	Decrease	Increase
YFL049W	0.222565056269	0.0485616614541	Increase	Increase
YFL050C	0.790549775255	1.21957303073	Increase	Increase
YFL052W	0.694433422184	1.145139271	Increase	Increase
YFL053W	2.25619289736	-2.03551900698	Increase	Decrease
YFL054C	0.863360286153	-4.12622234062	Increase	Decrease
YFL055W	0.307517786393	-0.661086933034	Increase	Decrease
YFL062W	0.441057077159	0.177658745243	Increase	Increase
YFR001W	1.47804853056	-0.416929925372	Increase	Decrease
YFR002W	0.243501190894	0.1826264918	Increase	Increase
YFR003C	-0.847762539407	-0.539255153451	Decrease	Decrease
YFR004W	0.100757117823	-0.16890125698	Increase	Decrease
YFR005C	-0.399894779236	-0.313395918152	Decrease	Decrease
YFR006W	-0.135427183072	0.0120685146569	Decrease	Increase
YFR007W	-1.47669800039	0.234842766921	Decrease	Increase
YFR008W	-0.835126034883	0.637579996757	Decrease	Increase
YFR009W	0.0540006962556	-0.52902868522	Increase	Decrease
YFR010W	-0.0935337456701	-0.230780088379	Decrease	Decrease
YFR011C	0.0629508604182	-0.649897320764	Increase	Decrease
YFR012W	0.569047062101	-1.93648162055	Increase	Decrease
YFR013W	-0.296039278685	0.575426326835	Decrease	Increase
YFR014C	-1.0583875054	-0.63935147967	Decrease	Decrease
YFR015C	-2.10061137765	0.796150866912	Decrease	Increase
YFR016C	0.790613248743	-1.52922834036	Increase	Decrease
YFR017C	-2.28170007345	0.4303725538	Decrease	Increase
YFR018C	0.043293127999	-0.17123741262	Increase	Decrease
YFR019W	-0.0362525325738	-0.509600051566	Decrease	Decrease
YFR020W	0.0672070138311	2.22596568991	Increase	Increase
YFR021W	-0.302266190026	-0.0162564008745	Decrease	Decrease
YFR022W	-2.03418042538	0.260032073403	Decrease	Increase
YFR023W	1.40550626024	-0.449416620989	Increase	Decrease
YFR024C-A	-0.607275013581	-0.374063651526	Decrease	Decrease
YFR025C	-1.24094876641	1.03334172361	Decrease	Increase
YFR026C	-0.818840217013	-0.0466035756902	Decrease	Decrease
YFR027W	0.0153614047577	0.15344542379	Increase	Increase
YFR028C	0.162247036176	0.0253535694951	Increase	Increase
YFR029W	-0.870823726012	-0.811537155538	Decrease	Decrease
YFR030W	-0.855423201532	-0.774096084492	Decrease	Decrease
YFR031C	-0.0556067030131	0.66149993002	Decrease	Increase
YFR031C-A	0.830847848899	-0.416422926143	Increase	Decrease
YFR032C	0.986041238595	1.87411492773	Increase	Increase
YFR032C-A	0.868880655522	2.85317431641	Increase	Increase
YFR032C-B	3.95626977889	-5.09929424554	Increase	Decrease
YFR033C	1.35638830285	-0.776975397828	Increase	Decrease
YFR034C	0.499261158152	-0.054908005708	Increase	Decrease
YFR034W-A	0.217119009422	1.93641307893	Increase	Increase
YFR036W	0.6060348023	0.508441879099	Increase	Increase
YFR037C	-0.00543811180717	0.01578741721	Decrease	Increase
YFR038W	-0.362459782668	-0.247136707308	Decrease	Decrease
YFR039C	0.292099147723	-0.425330189085	Increase	Decrease
YFR040W	0.300255740716	-0.426415464753	Increase	Decrease
YFR041C	-0.775022107166	1.20328450534	Decrease	Increase
YFR042W	-0.470688221376	-0.264399524581	Decrease	Decrease
YFR043C	-0.894506021699	-0.894926682497	Decrease	Decrease
YFR044C	0.274902356775	-0.591308686603	Increase	Decrease
YFR045W	-0.571460849565	0.329727563175	Decrease	Increase
YFR046C	-0.62562754684	-0.285082921115	Decrease	Decrease
YFR047C	-1.01893344804	-0.292617636986	Decrease	Decrease
YFR048W	0.31123321675	-0.307606186996	Increase	Decrease
YFR049W	0.29673153789	-1.5064463309	Increase	Decrease
YFR050C	-0.0537872071811	0.396935231868	Decrease	Increase
YFR051C	0.337004671293	-0.770349074294	Increase	Decrease
YFR052W	-0.608086832621	0.039616821432	Decrease	Increase
YFR053C	-2.11398705597	0.769505957107	Decrease	Increase
YFR055W	1.85666114919	0.157186571382	Increase	Increase
YFR056C	-0.0810095883601	2.39511937866	Decrease	Increase
YGL001C	1.39576764025	-0.366426406503	Increase	Decrease
YGL002W	-0.109061087906	1.02427845616	Decrease	Increase
YGL003C	-0.219749326108	0.0724296792325	Decrease	Increase
YGL004C	-0.521995985956	-0.201232483141	Decrease	Decrease
YGL005C	0.239946739016	-0.0887371073231	Increase	Decrease
YGL006W	-0.4437089332	-0.0993046696875	Decrease	Decrease
YGL007W	0.981723730703	-2.77277712198	Increase	Decrease
YGL008C	0.546825956701	-1.03332564535	Increase	Decrease
YGL009C	1.676184246	-1.00446876415	Increase	Decrease
YGL010W	-0.596478259657	-0.600325741436	Decrease	Decrease
YGL011C	-0.149668170876	0.108290308268	Decrease	Increase
YGL012W	-0.475221112384	-0.344068917423	Decrease	Decrease
YGL013C	0.320754648582	-0.347551112995	Increase	Decrease
YGL014W	0.968131013293	-0.86221279378	Increase	Decrease
YGL015C	-0.438951154594	-0.295943022062	Decrease	Decrease
YGL016W	1.15988596327	-0.842823454131	Increase	Decrease
YGL017W	0.24008548927	-0.56957637481	Increase	Decrease
YGL018C	0.464649931373	-0.394537851065	Increase	Decrease
YGL019W	-0.118380737931	-0.161683732823	Decrease	Decrease
YGL020C	0.119077603372	-0.389435540586	Increase	Decrease
YGL021W	0.11214638443	0.25465107372	Increase	Increase
YGL022W	0.259592321731	-0.648576891543	Increase	Decrease
YGL023C	0.267209986994	-0.244545780793	Increase	Decrease
YGL025C	-0.831726395125	0.15571138736	Decrease	Increase
YGL026C	-0.0834519158361	-0.877775776091	Decrease	Decrease
YGL027C	-0.180542366451	-0.65080790722	Decrease	Decrease
YGL028C	-0.412910984927	-0.990814528942	Decrease	Decrease
YGL029W	1.14449581798	0.0354402528354	Increase	Increase
YGL030W	0.81698351414	-0.675551983523	Increase	Decrease
YGL031C	0.466237861617	0.061821987774	Increase	Increase
YGL032C	0.0964536261204	-0.304894053493	Increase	Decrease
YGL033W	0.191412730732	1.72798806646	Increase	Increase
YGL034C	-0.28612313797	2.35357197175	Decrease	Increase
YGL035C	0.989690060098	-0.987472662893	Increase	Decrease
YGL036W	-0.504398710374	0.839275510659	Decrease	Increase
YGL037C	-1.38254604963	-0.0891375657137	Decrease	Decrease
YGL038C	-0.12731784657	-0.576842893977	Decrease	Decrease
YGL039W	-0.26479897878	-0.0697274424449	Decrease	Decrease
YGL040C	0.460831861896	-0.6293233887	Increase	Decrease
YGL041W-A	-0.233308494264	-0.458630637813	Decrease	Decrease
YGL043W	0.215860525918	0.673323302108	Increase	Increase
YGL044C	0.289346467179	0.212938471591	Increase	Increase
YGL045W	-1.27450038708	0.664063764504	Decrease	Increase
YGL047W	0.325691259388	-1.01194591355	Increase	Decrease
YGL048C	0.153394704408	-0.0710720921697	Increase	Decrease
YGL049C	0.749838880947	0.0853595036554	Increase	Increase
YGL050W	0.215749388101	-0.129604167784	Increase	Decrease
YGL051W	-0.972695130967	-0.0341056160432	Decrease	Decrease
YGL052W	-1.03460991067	2.84107217298	Decrease	Increase
YGL053W	-1.20079526442	-1.32389982113	Decrease	Decrease
YGL054C	0.0864702030357	-0.571925181478	Increase	Decrease
YGL055W	1.29749143254	-0.80562862565	Increase	Decrease
YGL056C	0.182201002086	-0.502224248278	Increase	Decrease
YGL057C	1.30725270835	-0.493242743546	Increase	Decrease
YGL058W	-0.118146893636	-0.131168807952	Decrease	Decrease
YGL059W	-0.799341263942	0.0314936605525	Decrease	Increase
YGL060W	0.184396114292	-0.38744848655	Increase	Decrease
YGL061C	0.333236810653	0.255675675957	Increase	Increase
YGL062W	0.0602025637249	-0.22324456176	Increase	Decrease
YGL063W	0.32228486632	3.66994355554	Increase	Increase
YGL064C	0.305887465651	0.861953923428	Increase	Increase
YGL065C	0.285556047247	-0.503266853884	Increase	Decrease
YGL066W	0.872439450916	-1.5002528958	Increase	Decrease
YGL067W	-0.152812939225	0.0972498210739	Decrease	Increase
YGL068W	0.273072153593	-0.300230175284	Increase	Decrease
YGL070C	0.0867062999977	-0.361394756054	Increase	Decrease
YGL071W	0.030585331246	-0.262743485385	Increase	Decrease
YGL073W	-0.161821531628	0.188005268648	Decrease	Increase
YGL075C	-0.0432628165564	0.360436219684	Decrease	Increase
YGL076C	1.03822694276	-0.38820967996	Increase	Decrease
YGL077C	-0.0354559353497	-0.877305329533	Decrease	Decrease
YGL078C	1.60289209355	-0.686673630825	Increase	Decrease
YGL079W	-0.414244709618	0.125798273106	Decrease	Increase
YGL080W	-0.0648299059079	-0.263044538392	Decrease	Decrease
YGL081W	-1.61033563477	1.16517743092	Decrease	Increase
YGL082W	-0.882065917065	0.487647254981	Decrease	Increase
YGL083W	-0.233471926405	0.137531638931	Decrease	Increase
YGL084C	0.327839546844	-0.954183525078	Increase	Decrease
YGL085W	-0.816146321477	0.741335211525	Decrease	Increase
YGL086W	0.836029241337	-0.73364096446	Increase	Decrease
YGL087C	-1.29750797145	0.0434932693358	Decrease	Increase
YGL088W	1.03236860892	10.3306480117	Increase	Increase
YGL089C	-1.18180404957	0.802340574897	Decrease	Increase
YGL090W	-1.17632323891	1.34923324231	Decrease	Increase
YGL091C	-0.829276566227	0.121485961474	Decrease	Increase
YGL092W	0.734269272497	-0.503776080776	Increase	Decrease
YGL093W	0.30505897697	-0.627449409357	Increase	Decrease
YGL094C	0.839533791763	-0.105708870678	Increase	Decrease
YGL095C	-1.03672967239	0.356783329916	Decrease	Increase
YGL096W	-2.29823380921	-0.732194631527	Decrease	Decrease
YGL097W	0.408632808324	-0.490223036539	Increase	Decrease
YGL098W	-0.153192034581	0.744164953909	Decrease	Increase
YGL099W	0.601576328289	-0.409556863914	Increase	Decrease
YGL100W	0.0809360089932	-0.509624284613	Increase	Decrease
YGL101W	-0.147557117239	0.363059768321	Decrease	Increase
YGL103W	0.430328127389	0.0150467772434	Increase	Increase
YGL104C	-0.146027373323	1.18521377375	Decrease	Increase
YGL105W	0.101329082556	0.0130509798533	Increase	Increase
YGL106W	0.390430634658	-0.0770934017627	Increase	Decrease
YGL107C	0.64331911683	0.731040560918	Increase	Increase
YGL108C	0.636526115784	-1.18121253681	Increase	Decrease
YGL110C	-0.466472281559	0.488832719613	Decrease	Increase
YGL111W	1.01174702473	0.047971784981	Increase	Increase
YGL112C	-0.47665570434	0.300295206938	Decrease	Increase
YGL113W	0.138948638997	2.72274663684	Increase	Increase
YGL114W	-0.681541492043	-0.387637838879	Decrease	Decrease
YGL115W	-0.0329405304079	-0.117750890448	Decrease	Decrease
YGL116W	0.453742556746	0.0926442810404	Increase	Increase
YGL117W	1.06042017757	1.54443131073	Increase	Increase
YGL118C	0.11012226791	1.72792428509	Increase	Increase
YGL119W	0.21334127019	0.336281348148	Increase	Increase
YGL120C	0.519422449187	-0.401458613173	Increase	Decrease
YGL121C	-1.05372416883	2.15227152588	Decrease	Increase
YGL122C	0.692915660091	-0.411803933069	Increase	Decrease
YGL123W	0.428043402596	-0.0510937301596	Increase	Decrease
YGL124C	-0.461238180837	0.345439461582	Decrease	Increase
YGL125W	-0.242182870045	-6.57057330896	Decrease	Decrease
YGL126W	-0.410502279178	0.42930700959	Decrease	Increase
YGL127C	0.194830192763	-0.249187638639	Increase	Decrease
YGL128C	0.579961352978	-0.381810260368	Increase	Decrease
YGL129C	0.489120854859	0.296571743375	Increase	Increase
YGL130W	0.0156187651259	-0.163012617156	Increase	Decrease
YGL131C	0.00763350755688	-0.499803474206	Increase	Decrease
YGL133W	-0.130785029717	-0.0229560578788	Decrease	Decrease
YGL134W	-0.0170084665225	0.876913132498	Decrease	Increase
YGL135W	0.798972862393	-0.514670988006	Increase	Decrease
YGL136C	-0.152670847731	-0.276138747684	Decrease	Decrease
YGL137W	0.483389954199	-0.966184605009	Increase	Decrease
YGL138C	-0.840851526723	-1.31862808678	Decrease	Decrease
YGL139W	0.970951710344	-1.06857391699	Increase	Decrease
YGL140C	0.20315491089	-0.115437216985	Increase	Decrease
YGL141W	-1.0285770064	0.714971390863	Decrease	Increase
YGL142C	-1.02885761589	0.0154304601124	Decrease	Increase
YGL143C	-0.626525757999	1.06907199086	Decrease	Increase
YGL144C	-0.533393622639	-0.309041313208	Decrease	Decrease
YGL145W	-0.472408767053	-0.0270575906284	Decrease	Decrease
YGL146C	0.534854609002	0.441505688818	Increase	Increase
YGL148W	0.595896840435	-0.910566648291	Increase	Decrease
YGL149W	0.585598537709	-0.762822161973	Increase	Decrease
YGL150C	0.500260609406	-0.541759686773	Increase	Decrease
YGL151W	0.248463920984	-0.228167438861	Increase	Decrease
YGL153W	-0.330759273623	-0.159728335439	Decrease	Decrease
YGL154C	0.295498810156	1.34873896134	Increase	Increase
YGL155W	-0.468040094923	0.488613977415	Decrease	Increase
YGL156W	0.77453093086	-3.86551244159	Increase	Decrease
YGL157W	0.674779441312	-0.0905508871687	Increase	Decrease
YGL158W	0.639717012711	-1.94396343899	Increase	Decrease
YGL159W	-1.26481096987	0.433499325955	Decrease	Increase
YGL160W	-0.132282527562	0.488368244376	Decrease	Increase
YGL161C	-0.293308776228	0.0937120832832	Decrease	Increase
YGL162W	-0.381383514395	-0.193930711917	Decrease	Decrease
YGL163C	1.25778413087	-0.0945342518121	Increase	Decrease
YGL164C	-0.34572733047	1.05944845661	Decrease	Increase
YGL166W	-0.0680981694207	0.620399088966	Decrease	Increase
YGL167C	1.01652168472	-1.01251509188	Increase	Decrease
YGL168W	-1.65767297523	3.6431581413	Decrease	Increase
YGL169W	0.631787606425	-0.498001003858	Increase	Decrease
YGL170C	1.96664908102	-3.10121262593	Increase	Decrease
YGL171W	1.0128260047	-0.461731365784	Increase	Decrease
YGL172W	0.677493157758	-0.106407988051	Increase	Decrease
YGL173C	0.0647023905881	-0.734590334264	Increase	Decrease
YGL174W	-0.432686546067	1.22695888112	Decrease	Increase
YGL175C	-0.309113721524	-1.10791345957	Decrease	Decrease
YGL176C	0.102818935842	-0.670594663955	Increase	Decrease
YGL178W	1.23657641853	-0.308260299552	Increase	Decrease
YGL179C	-1.95371585086	-0.386115549863	Decrease	Decrease
YGL180W	0.542673438007	-0.630138738734	Increase	Decrease
YGL181W	0.119081906347	0.0275894075858	Increase	Increase
YGL183C	-0.624813062386	1.16759428769	Decrease	Increase
YGL184C	0.966350875782	-2.98940341608	Increase	Decrease
